# Sample I1 = col 7  I2= col 8, mu = ln(I1/I2)
# Energy, Theta, XMU, FLUO, REF, FLUO_RAW, I0, I1, I2, I3
1.155990039062500000e+04 1.621746444702148438e+01 -3.568712472915649414e-01 3.043835853420505373e+02 1.571185290813446045e-01 2.914224684856163776e+02 2.858393192291259766e+00 4.084220409393310547e+00 3.490386009216308594e+00 0.000000000000000000e+00
1.156040136718750000e+04 1.621674156188964844e+01 -2.912571132183074951e-01 3.278123397098493683e+02 1.571853607892990112e-01 3.141897980877263876e+02 2.858144998550415039e+00 3.824508428573608398e+00 3.268217086791992188e+00 0.000000000000000000e+00
1.156090234375000000e+04 1.621602058410644531e+01 -2.125629633665084839e-01 3.297841913192841048e+02 1.575076282024383545e-01 3.156051296836125744e+02 2.858001708984375000e+00 3.534902334213256836e+00 3.019762039184570312e+00 0.000000000000000000e+00
1.156139746093750000e+04 1.621530342102050781e+01 -1.202001348137855530e-01 3.507014475739675845e+02 1.579316854476928711e-01 3.355545370933087952e+02 2.857955694198608398e+00 3.222980976104736328e+00 2.752129554748535156e+00 0.000000000000000000e+00
1.156189746093750000e+04 1.621458435058593750e+01 -6.136910989880561829e-03 3.559602189485294161e+02 1.583586186170578003e-01 3.396115924588982580e+02 2.856204032897949219e+00 2.873786211013793945e+00 2.452901840209960938e+00 0.000000000000000000e+00
1.156240234375000000e+04 1.621385765075683594e+01 1.358055770397186279e-01 3.713005277052053543e+02 1.592188626527786255e-01 3.542318565979740015e+02 2.856885910034179688e+00 2.494096755981445312e+00 2.126989841461181641e+00 0.000000000000000000e+00
1.156290429687500000e+04 1.621313476562500000e+01 3.047690987586975098e-01 3.894275854503010805e+02 1.594823300838470459e-01 3.713577692614204011e+02 2.857083082199096680e+00 2.106508970260620117e+00 1.795977950096130371e+00 0.000000000000000000e+00
1.156340039062500000e+04 1.621241950988769531e+01 4.965809285640716553e-01 3.735721594513956916e+02 1.618355810642242432e-01 3.559962744638532968e+02 2.856771469116210938e+00 1.738653898239135742e+00 1.478865981101989746e+00 0.000000000000000000e+00
1.156390332031250000e+04 1.621169471740722656e+01 7.068246603012084961e-01 4.021363949693102882e+02 1.631909608840942383e-01 3.836635413835101076e+02 2.856669664382934570e+00 1.408931851387023926e+00 1.196787476539611816e+00 0.000000000000000000e+00
1.156440527343750000e+04 1.621096992492675781e+01 9.088751077651977539e-01 4.444951562587626199e+02 1.653759777545928955e-01 4.243142500157965173e+02 2.856373548507690430e+00 1.151053667068481445e+00 9.756042957305908203e-01 0.000000000000000000e+00
1.156490429687500000e+04 1.621025276184082031e+01 1.077248334884643555e+00 4.419536211417278082e+02 1.674226522445678711e-01 4.208854310484014150e+02 2.855884075164794922e+00 9.725177884101867676e-01 8.225964307785034180e-01 0.000000000000000000e+00
1.156539746093750000e+04 1.620954322814941406e+01 1.195989012718200684e+00 4.084472952002843726e+02 1.688054054975509644e-01 3.880273273826148284e+02 2.855468988418579102e+00 8.635073304176330566e-01 7.293815612792968750e-01 0.000000000000000000e+00
1.156589257812500000e+04 1.620882987976074219e+01 1.256523609161376953e+00 4.222561509417199090e+02 1.700540333986282349e-01 4.009631575585761425e+02 2.855623960494995117e+00 8.128300905227661133e-01 6.857190728187561035e-01 0.000000000000000000e+00
1.156639355468750000e+04 1.620810699462890625e+01 1.259696841239929199e+00 4.430076875298727828e+02 1.697246134281158447e-01 4.209397245581307061e+02 2.855515718460083008e+00 8.102241158485412598e-01 6.837458610534667969e-01 0.000000000000000000e+00
1.156689453125000000e+04 1.620738792419433594e+01 1.225152254104614258e+00 4.520374839953127548e+02 1.692985892295837402e-01 4.298108038089587808e+02 2.854744434356689453e+00 8.384755253791809082e-01 7.078886628150939941e-01 0.000000000000000000e+00
1.156739746093750000e+04 1.620666503906250000e+01 1.170191645622253418e+00 4.436836570600899563e+02 1.682470142841339111e-01 4.208474399353493141e+02 2.853765726089477539e+00 8.855448365211486816e-01 7.484138607978820801e-01 0.000000000000000000e+00
1.156790039062500000e+04 1.620593833923339844e+01 1.110209703445434570e+00 4.314040420121672810e+02 1.683674007654190063e-01 4.102375407447376006e+02 2.854443788528442383e+00 9.405102729797363281e-01 7.947719097137451172e-01 0.000000000000000000e+00
1.156839941406250000e+04 1.620521926879882812e+01 1.052597522735595703e+00 4.170660364107159239e+02 1.667184978723526001e-01 3.963026536757861322e+02 2.853879451751708984e+00 9.960893988609313965e-01 8.431277871131896973e-01 0.000000000000000000e+00
1.156890039062500000e+04 1.620450019836425781e+01 9.988671541213989258e-01 3.982958614427960811e+02 1.648909747600555420e-01 3.783706031111959192e+02 2.854344367980957031e+00 1.051244854927062988e+00 8.914411067962646484e-01 0.000000000000000000e+00
1.156940722656250000e+04 1.620377159118652344e+01 9.499214291572570801e-01 4.196531225439915147e+02 1.664235144853591919e-01 3.996847130148164524e+02 2.852248191833496094e+00 1.103168129920959473e+00 9.340387582778930664e-01 0.000000000000000000e+00
1.156990429687500000e+04 1.620305442810058594e+01 9.089054465293884277e-01 4.062618563135427507e+02 1.650892943143844604e-01 3.871543516692117350e+02 2.851575851440429688e+00 1.149085402488708496e+00 9.742152690887451172e-01 0.000000000000000000e+00
1.157040234375000000e+04 1.620233726501464844e+01 8.753820657730102539e-01 4.020555470531542142e+02 1.643043011426925659e-01 3.824832858626847383e+02 2.852412223815917969e+00 1.188608169555664062e+00 1.008514761924743652e+00 0.000000000000000000e+00
1.157090625000000000e+04 1.620161247253417969e+01 8.467949628829956055e-01 4.143365838119626687e+02 1.643388867378234863e-01 3.937990606249630332e+02 2.851708173751831055e+00 1.222775459289550781e+00 1.037469267845153809e+00 0.000000000000000000e+00
1.157140625000000000e+04 1.620089340209960938e+01 8.219286203384399414e-01 4.251049659817037991e+02 1.637181788682937622e-01 4.043475355409144640e+02 2.851507425308227539e+00 1.253474354743957520e+00 1.064176201820373535e+00 0.000000000000000000e+00
1.157190039062500000e+04 1.620018196105957031e+01 7.994760870933532715e-01 4.256975287004003690e+02 1.637784987688064575e-01 4.053281026339722075e+02 2.852010488510131836e+00 1.282162427902221680e+00 1.088466167449951172e+00 0.000000000000000000e+00
1.157239453125000000e+04 1.619947052001953125e+01 7.776311635971069336e-01 3.853043443459205832e+02 1.634479165077209473e-01 3.679018987336480109e+02 2.851303577423095703e+00 1.310154557228088379e+00 1.112597346305847168e+00 0.000000000000000000e+00
1.157289453125000000e+04 1.619875335693359375e+01 7.572824358940124512e-01 4.208917749752114332e+02 1.630615293979644775e-01 4.007700151376887447e+02 2.852009773254394531e+00 1.337418794631958008e+00 1.136189341545104980e+00 0.000000000000000000e+00
1.157339550781250000e+04 1.619803237915039062e+01 7.397999167442321777e-01 4.184076695431250528e+02 1.632258892059326172e-01 3.979840061851133441e+02 2.851873397827148438e+00 1.360940814018249512e+00 1.155982136726379395e+00 0.000000000000000000e+00
1.157389746093750000e+04 1.619730758666992188e+01 7.257943749427795410e-01 4.095988359152592011e+02 1.630622446537017822e-01 3.907561588493350655e+02 2.850882768630981445e+00 1.379656195640563965e+00 1.172070741653442383e+00 0.000000000000000000e+00
1.157440136718750000e+04 1.619658660888671875e+01 7.165524363517761230e-01 3.977607090074066036e+02 1.627073287963867188e-01 3.781647660543100073e+02 2.850609302520751953e+00 1.392332434654235840e+00 1.183259606361389160e+00 0.000000000000000000e+00
1.157490136718750000e+04 1.619586753845214844e+01 7.113628387451171875e-01 3.989737664187027235e+02 1.628975570201873779e-01 3.792465447401323786e+02 2.850388526916503906e+00 1.399468421936035156e+00 1.189097881317138672e+00 0.000000000000000000e+00
1.157540332031250000e+04 1.619514465332031250e+01 7.099314928054809570e-01 3.920821033514869782e+02 1.632286161184310913e-01 3.742857192559183659e+02 2.850763320922851562e+00 1.401657223701477051e+00 1.190563440322875977e+00 0.000000000000000000e+00
1.157590332031250000e+04 1.619442558288574219e+01 7.127413749694824219e-01 3.933135598534391875e+02 1.621716618537902832e-01 3.742230929773293724e+02 2.851240396499633789e+00 1.397958278656005859e+00 1.188677310943603516e+00 0.000000000000000000e+00
1.157640332031250000e+04 1.619370841979980469e+01 7.183007001876831055e-01 4.013152901207538434e+02 1.632441133260726929e-01 3.821241044117392107e+02 2.849859476089477539e+00 1.389534831047058105e+00 1.180248379707336426e+00 0.000000000000000000e+00
1.157690332031250000e+04 1.619298934936523438e+01 7.271616458892822266e-01 3.944515810907549849e+02 1.627924144268035889e-01 3.755911861416648208e+02 2.848842144012451172e+00 1.376784920692443848e+00 1.169947147369384766e+00 0.000000000000000000e+00
1.157740429687500000e+04 1.619226837158203125e+01 7.385938763618469238e-01 4.086098078511446943e+02 1.627408564090728760e-01 3.886896810139044192e+02 2.848030328750610352e+00 1.360746979713439941e+00 1.156378269195556641e+00 0.000000000000000000e+00
1.157790722656250000e+04 1.619154739379882812e+01 7.507844567298889160e-01 4.098859967170811842e+02 1.628129780292510986e-01 3.906081836887337886e+02 2.849402666091918945e+00 1.344907045364379883e+00 1.142834901809692383e+00 0.000000000000000000e+00
1.157840527343750000e+04 1.619083213806152344e+01 7.628216147422790527e-01 4.083586805183981028e+02 1.631668508052825928e-01 3.886671330912144526e+02 2.848195552825927734e+00 1.328252315521240234e+00 1.128283143043518066e+00 0.000000000000000000e+00
1.157890234375000000e+04 1.619011688232421875e+01 7.740278244018554688e-01 3.848905799562012362e+02 1.632246673107147217e-01 3.662159868289259634e+02 2.848046064376831055e+00 1.313381791114807129e+00 1.115586876869201660e+00 0.000000000000000000e+00
1.157940039062500000e+04 1.618940162658691406e+01 7.838458418846130371e-01 3.897608655517329908e+02 1.631680727005004883e-01 3.708321761045192488e+02 2.847649335861206055e+00 1.300368905067443848e+00 1.104596257209777832e+00 0.000000000000000000e+00
1.157989941406250000e+04 1.618868446350097656e+01 7.902445793151855469e-01 3.902978181990432063e+02 1.632129251956939697e-01 3.708366159947567553e+02 2.847615242004394531e+00 1.292059302330017090e+00 1.097488522529602051e+00 0.000000000000000000e+00
1.158039843750000000e+04 1.618796920776367188e+01 7.921322584152221680e-01 4.252786382581371640e+02 1.628438830375671387e-01 4.045747115927095479e+02 2.847434520721435547e+00 1.289540767669677734e+00 1.095753550529479980e+00 0.000000000000000000e+00
1.158089843750000000e+04 1.618725013732910156e+01 7.881734967231750488e-01 4.261135684380460589e+02 1.632559597492218018e-01 4.050593984288558431e+02 2.846496105194091797e+00 1.294229149818420410e+00 1.099284291267395020e+00 0.000000000000000000e+00
1.158140039062500000e+04 1.618652725219726562e+01 7.791599631309509277e-01 4.145396568736906033e+02 1.630993038415908813e-01 3.939778493944844513e+02 2.845337629318237305e+00 1.305415987968444824e+00 1.108959794044494629e+00 0.000000000000000000e+00
1.158190039062500000e+04 1.618581008911132812e+01 7.667237520217895508e-01 3.909290381938663472e+02 1.623703092336654663e-01 3.727355965098707316e+02 2.843838930130004883e+00 1.321055650711059570e+00 1.123064160346984863e+00 0.000000000000000000e+00
1.158240332031250000e+04 1.618508911132812500e+01 7.519382834434509277e-01 4.120653805149450477e+02 1.635109931230545044e-01 3.924188333142468537e+02 2.843900203704833984e+00 1.340762019157409668e+00 1.138517737388610840e+00 0.000000000000000000e+00
1.158290429687500000e+04 1.618437004089355469e+01 7.363964319229125977e-01 4.103516249611033686e+02 1.625549346208572388e-01 3.904268224367407925e+02 2.843042373657226562e+00 1.361351966857910156e+00 1.157107472419738770e+00 0.000000000000000000e+00
1.158340722656250000e+04 1.618364906311035156e+01 7.213970422744750977e-01 4.089431101259871753e+02 1.626720726490020752e-01 3.897731322518604884e+02 2.842679262161254883e+00 1.381748914718627930e+00 1.174306750297546387e+00 0.000000000000000000e+00
1.158390917968750000e+04 1.618292808532714844e+01 7.095487713813781738e-01 4.037627032047839748e+02 1.622560918331146240e-01 3.849668179648606952e+02 2.839205741882324219e+00 1.396509051322937012e+00 1.187344789505004883e+00 0.000000000000000000e+00
1.158440722656250000e+04 1.618221282958984375e+01 7.009689211845397949e-01 4.141842463067818585e+02 1.625019460916519165e-01 3.942292675985773371e+02 2.833376646041870117e+00 1.405650496482849121e+00 1.194823265075683594e+00 0.000000000000000000e+00
1.158490332031250000e+04 1.618149948120117188e+01 6.961273550987243652e-01 4.147427852997943774e+02 1.624902933835983276e-01 3.959329128587283435e+02 2.828762054443359375e+00 1.410172224044799805e+00 1.198680758476257324e+00 0.000000000000000000e+00
1.158540039062500000e+04 1.618078804016113281e+01 6.939308047294616699e-01 3.997779409093174081e+02 1.623878479003906250e-01 3.806952744140106688e+02 2.829034328460693359e+00 1.413409233093261719e+00 1.201555371284484863e+00 0.000000000000000000e+00
1.158589746093750000e+04 1.618007278442382812e+01 6.934761404991149902e-01 4.110089595751089746e+02 1.622613668441772461e-01 3.912512612814241493e+02 2.829383850097656250e+00 1.414226651191711426e+00 1.202402353286743164e+00 0.000000000000000000e+00
1.158639843750000000e+04 1.617935562133789062e+01 6.935315728187561035e-01 3.727748523587274008e+02 1.623799353837966919e-01 3.549201909368060228e+02 2.828804969787597656e+00 1.413859009742736816e+00 1.201947212219238281e+00 0.000000000000000000e+00
1.158689355468750000e+04 1.617864227294921875e+01 6.946561932563781738e-01 3.937013605858589926e+02 1.620565056800842285e-01 3.753053411079060879e+02 2.829695940017700195e+00 1.412714600563049316e+00 1.201362848281860352e+00 0.000000000000000000e+00
1.158739453125000000e+04 1.617792510986328125e+01 6.967232823371887207e-01 4.050358171297135073e+02 1.624574661254882812e-01 3.849069990911584682e+02 2.829254865646362305e+00 1.409577608108520508e+00 1.198214650154113770e+00 0.000000000000000000e+00
1.158789453125000000e+04 1.617720794677734375e+01 7.001812458038330078e-01 3.743341453053884607e+02 1.626523137092590332e-01 3.563885831123812977e+02 2.828373432159423828e+00 1.404274225234985352e+00 1.193473935127258301e+00 0.000000000000000000e+00
1.158840039062500000e+04 1.617648315429687500e+01 7.053903937339782715e-01 4.238354909588977080e+02 1.624455004930496216e-01 4.034409496578588232e+02 2.828171014785766602e+00 1.396878004074096680e+00 1.187433481216430664e+00 0.000000000000000000e+00
1.158890527343750000e+04 1.617575836181640625e+01 7.134717106819152832e-01 4.040167408495254335e+02 1.618146002292633057e-01 3.847710836871964943e+02 2.827655315399169922e+00 1.385382294654846191e+00 1.178404688835144043e+00 0.000000000000000000e+00
1.158940332031250000e+04 1.617504501342773438e+01 7.237933874130249023e-01 4.046217035018339629e+02 1.628103405237197876e-01 3.859616196403798085e+02 2.826705932617187500e+00 1.370695948600769043e+00 1.164752125740051270e+00 0.000000000000000000e+00
1.158990136718750000e+04 1.617433166503906250e+01 7.369867563247680664e-01 4.009542862713133218e+02 1.623183190822601318e-01 3.817399751346647463e+02 2.829150915145874023e+00 1.353900790214538574e+00 1.151046514511108398e+00 0.000000000000000000e+00
1.159040039062500000e+04 1.617361259460449219e+01 7.524827122688293457e-01 4.280145103895452507e+02 1.625932455062866211e-01 4.073475888111243535e+02 2.835416316986083984e+00 1.336034655570983887e+00 1.135545015335083008e+00 0.000000000000000000e+00
1.159090625000000000e+04 1.617288970947265625e+01 7.697371244430541992e-01 4.096827912802303899e+02 1.629294604063034058e-01 3.898638575768913483e+02 2.839452743530273438e+00 1.315049409866333008e+00 1.117333173751831055e+00 0.000000000000000000e+00
1.159140234375000000e+04 1.617217826843261719e+01 7.885245680809020996e-01 4.011649814747421487e+02 1.626873612403869629e-01 3.817564607967553343e+02 2.839506626129150391e+00 1.290598154067993164e+00 1.096823692321777344e+00 0.000000000000000000e+00
1.159190234375000000e+04 1.617146301269531250e+01 8.075408339500427246e-01 4.055068730053827721e+02 1.630828082561492920e-01 3.857276653998782194e+02 2.838790416717529297e+00 1.265968203544616699e+00 1.075466394424438477e+00 0.000000000000000000e+00
